"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KIAA1551",0.638270706847575,0.116301211019867,0.269,0.285,1
"FBXL19",0.638425477223534,0.109252784117603,0.288,0.191,1
"YAE1D1",0.639211858894895,-0.00626543118638834,0.346,0.361,1
"PKP4",0.639354616723337,-0.0288892504845014,0.288,0.289,1
"PHACTR4",0.639488963302696,-0.00581341971664162,0.385,0.349,1
"PRC1",0.639625551450863,-0.104575322779236,0.327,0.229,1
"DNAJC17",0.639714081883276,0.137996282119186,0.269,0.144,1
"POLR3D",0.639914704633917,0.125033503383029,0.442,0.402,1
"CASP3",0.640438393017498,0.0965379561984371,0.481,0.409,1
"TYW3",0.640518182795763,0.0876968019152414,0.462,0.347,1
"SMPD4",0.640571944609773,0.18142685378495,0.269,0.153,1
"MALT1",0.640691932750418,0.0883174493934684,0.327,0.284,1
"BUD13",0.640767545844876,-0.0262404147750989,0.288,0.273,1
"ERGIC2",0.640961903030116,0.0375930632606054,0.942,0.906,1
"C1R",0.641303582945358,0.159959660594948,0.75,0.56,1
"KIAA1217",0.641391825495515,-0.0177908780809324,0.25,0.31,1
"YME1L1",0.641488165653421,0.0154107182055392,0.788,0.786,1
"MARCH7",0.642056038369319,0.0171104989010487,0.538,0.546,1
"FGFR1",0.642125478045097,0.112752143938796,0.269,0.178,1
"AARD",0.642438235456013,0.0484801962039283,0.885,0.844,1
"CUL9",0.642612316698983,0.101511375703323,0.365,0.353,1
"DOCK5",0.642618063452781,0.129419550316621,0.288,0.28,1
"ZNF33A",0.642629832403203,0.0896842851573746,0.577,0.538,1
"EMSY",0.64304516661482,0.0904347559154366,0.269,0.187,1
"PYURF",0.643237731841861,0.126906749113573,0.885,0.88,1
"NAT8L",0.643362588975445,0.0964224990305238,0.423,0.3,1
"ATF1",0.643363581709056,0.0994334815876423,0.519,0.46,1
"WDFY1",0.643538025424553,0.13145122934678,0.25,0.166,1
"MAP9",0.64355751936153,0.146311550331189,0.25,0.118,1
"METTL22",0.644281620761012,-0.0234281219258354,0.25,0.253,1
"CCDC59",0.644375641776366,0.113369411707204,0.75,0.697,1
"PEX10",0.644682048038268,-0.0146416145621031,0.346,0.349,1
"LDLRAD4",0.644814214344511,0.101640441282305,0.365,0.307,1
"BCL2L12",0.644876423490951,0.1039953669409,0.462,0.406,1
"MTERF4",0.645303515484873,0.0928936742915074,0.423,0.312,1
"ARHGAP35",0.645318416856635,-0.0469588379038345,0.231,0.252,1
"IDH3G",0.645422502835779,0.0893086517965185,0.692,0.608,1
"TLR5",0.645573468440325,0.135218424362497,0.519,0.439,1
"RASA1",0.64581477739138,0.164353340426009,0.25,0.145,1
"PAXBP1",0.645973840004528,0.0900865422465242,0.442,0.392,1
"SHC1",0.646200230794015,0.120344398647151,0.808,0.673,1
"TMEM30B",0.646350420098581,0.110953645836498,0.327,0.301,1
"SUCO",0.646355296402799,0.102418239277441,0.538,0.475,1
"TET1",0.646356534082582,0.124060634477975,0.288,0.198,1
"E2F3",0.646680300425644,-0.0526407769846085,0.327,0.28,1
"HES6",0.647098494105171,-0.0502466073857302,0.308,0.326,1
"STK32C",0.647393194841639,-0.0352414533639624,0.231,0.256,1
"RCCD1",0.647705574985981,-0.0488759082104957,0.288,0.293,1
"PMEPA1",0.647877833980452,0.0650917090529319,0.442,0.517,1
"RTKN",0.648045422390548,0.0379654966057021,0.673,0.641,1
"NCDN",0.648213788865409,0.116039402645881,0.365,0.269,1
"GNPDA2",0.648276310043608,-0.00944913130439029,0.192,0.257,1
"GDE1",0.648915012187669,0.126423495391329,0.712,0.654,1
"RUNDC1",0.649380907277014,0.0993051864338012,0.288,0.219,1
"NOMO3",0.649411804711646,0.172088989205614,0.25,0.118,1
"NUMB",0.649827117489049,0.10026970954889,0.442,0.326,1
"GNG12",0.649847799316666,0.111193316082234,0.269,0.171,1
"ZMIZ1",0.650389785073377,0.109892294327665,0.346,0.303,1
"NRM",0.650754970971849,-0.0112182241574459,0.25,0.279,1
"DNAAF2",0.650769139885576,0.108858227834305,0.404,0.378,1
"HACD4",0.651239492022941,-0.0212023127300679,0.308,0.347,1
"RGL3",0.651311382518797,0.174947418292077,0.25,0.11,1
"ODF2L",0.651685793444765,-0.0124571207908046,0.5,0.524,1
"ZCCHC8",0.651738014663367,-0.0250240236824763,0.25,0.215,1
"TCF19",0.651741366987955,-0.0159561431641091,0.212,0.254,1
"NOXA1",0.65190994665474,0.100597374763735,0.462,0.417,1
"UNC13D",0.651936155710522,0.110096061493159,0.442,0.358,1
"DNAJB4",0.652092861665747,0.00212390343669688,0.538,0.419,1
"PCNXL4",0.652414173808792,-0.0181841211671535,0.25,0.231,1
"RPS2",0.652558133269235,0.0885454914312351,1,1,1
"CREBBP",0.652721540479306,0.101068151416922,0.712,0.571,1
"EFCAB11",0.652902479998342,0.124959902125922,0.288,0.166,1
"PRKD2",0.653073099699352,-0.0169318753518395,0.231,0.297,1
"AGTRAP",0.653145321164603,0.0849717686994527,0.712,0.814,1
"PTTG1IP",0.653383415455224,0.204177407341865,0.962,0.964,1
"MLLT4-AS1",0.65362199207827,0.160668293618153,0.25,0.148,1
"CALD1",0.653705521034319,-0.00547444764468974,0.865,0.871,1
"AMD1",0.653988439071113,0.276426928959028,0.788,0.896,1
"BRD3",0.654880456104008,0.139994134797604,0.692,0.697,1
"LEPROT",0.654931373005401,0.0631414152874101,0.846,0.856,1
"C16orf13",0.655203464643501,0.045679651097819,0.923,0.938,1
"FBXO2",0.655272075986861,0.286581599837024,0.712,0.572,1
"TFIP11",0.655613742490432,0.0972391445674717,0.25,0.214,1
"PCGF6",0.655855447954077,0.154403680018403,0.25,0.148,1
"TIPIN",0.655875169906426,0.109947465365011,0.327,0.252,1
"IBA57",0.656038789142521,0.14907807608709,0.288,0.174,1
"RAD23A",0.656256475917836,0.0852647796621424,0.788,0.851,1
"FAM160A2",0.656399244186731,0.122140648053436,0.25,0.201,1
"MEX3D",0.656609027011065,0.133216246498512,0.269,0.197,1
"AP3S1",0.656736215507107,0.0442207622679802,0.865,0.882,1
"ZNF83",0.65674298880569,-0.0510030902633096,0.327,0.354,1
"HNRNPH3",0.656783980660401,-0.00110414639324863,0.75,0.782,1
"C16orf62",0.656975929432118,-0.0142439630307546,0.423,0.456,1
"CMPK1",0.65698000798003,0.152671535378373,0.885,0.868,1
"PPP1R37",0.657178060132036,-0.0109437126846573,0.308,0.32,1
"PTTG1",0.657230781216618,-0.435273505850289,0.308,0.257,1
"NOC3L",0.657272319775232,0.159977314611271,0.25,0.182,1
"PIGX",0.657418159946607,0.112818798056061,0.615,0.53,1
"MT1F",0.657527990278654,0.147582128101895,0.442,0.413,1
"QRSL1",0.6576844112764,-0.0282917375163874,0.404,0.362,1
"CIAO1",0.657964148023118,-0.021202312730068,0.404,0.406,1
"ZNF511",0.658192604910949,-0.0152201547149424,0.327,0.315,1
"CLIC1",0.658259666307641,0.0730998823386999,1,0.997,1
"MICALL1",0.658374721033093,0.11254139307422,0.308,0.249,1
"CAMLG",0.658513288545613,0.0184002488974875,0.75,0.75,1
"KDM5A",0.658808189933215,0.129171267830097,0.596,0.677,1
"TIMM10B",0.658934858526287,-0.00918768893007504,0.365,0.376,1
"EXOSC8",0.659602977571751,0.0131991408218022,0.596,0.584,1
"RAB34",0.65968342864682,0.116135393533231,0.827,0.778,1
"ERBB2IP",0.659825989991053,0.108858227834305,0.596,0.526,1
"DHDDS",0.659919875675813,-0.00944913130439029,0.269,0.269,1
"ABCD3",0.660127493149698,-0.0248027514365078,0.288,0.273,1
"LUC7L",0.660353751056208,0.00135984192202354,0.731,0.643,1
"DHX8",0.660356858182237,0.10541184122709,0.269,0.231,1
"UROS",0.660385742808317,0.0895447527774708,0.558,0.474,1
"NUS1",0.660600595823446,0.121617458549646,0.519,0.495,1
"TRAF1",0.662133297901169,0.181090129535344,0.25,0.118,1
"CTD-2017D11.1",0.662306567083577,0.134707878677484,0.288,0.157,1
"WWC3",0.662307604597216,-0.0399041770008552,0.327,0.314,1
"PRSS27",0.662425673393285,0.145747878307132,0.288,0.186,1
"GSKIP",0.662591198488857,-0.0146416145621031,0.327,0.355,1
"CCDC85B",0.662677656880388,-0.0422372247875464,0.538,0.459,1
"XPO1",0.662969119703423,0.0959663654457584,0.635,0.499,1
"MLPH",0.663013549892024,0.100829428562791,0.288,0.184,1
"VAMP3",0.663015968469467,0.0054391197961623,0.5,0.556,1
"PRR4",0.663171592553516,-0.0238888964503686,0.346,0.33,1
"OSBPL3",0.663506298175487,0.173247129302238,0.25,0.121,1
"PTPMT1",0.663508196245693,0.00878142625967993,0.538,0.616,1
"CXorf38",0.663931774973582,-0.0181841211671535,0.25,0.242,1
"PUS3",0.664002380586716,0.00388866823276235,0.346,0.349,1
"INTS6",0.66406841530255,-4.31486007683723e-05,0.385,0.436,1
"DDX10",0.664157174168722,-0.0509608128661027,0.538,0.44,1
"SIN3B",0.664669054345596,0.099813088231298,0.25,0.202,1
"FAM8A1",0.664694173044932,0.0988642588377492,0.327,0.284,1
"PYM1",0.664739333651839,0.0028344518607607,0.558,0.507,1
"MED31",0.664947885273588,0.0764212398770694,0.365,0.316,1
"NDUFA7",0.665226072033472,-0.00491364730323707,0.423,0.435,1
"MARVELD3",0.665559248530478,0.0958111576738014,0.577,0.52,1
"MSH2",0.665619483914646,-0.021202312730068,0.308,0.318,1
"NECAP2",0.665809750228557,0.00916085644739395,0.519,0.559,1
"SLC35C1",0.666034594845365,0.156057198870917,0.25,0.149,1
"ZDHHC12",0.666139424928163,0.0420190143535926,0.788,0.813,1
"TJAP1",0.666144796073266,0.152372637187113,0.788,0.778,1
"OGFOD1",0.666889545007077,0.103717542687214,0.308,0.26,1
"METTL10",0.667100712579134,-0.0212023127300679,0.327,0.338,1
"RAB11FIP2",0.667367796354263,0.144644658128551,0.25,0.14,1
"HSPA13",0.667511841626677,0.110626886926592,0.327,0.293,1
"YARS2",0.668009051297557,-0.0218015630152731,0.442,0.41,1
"FZR1",0.66801892362625,0.128544806774614,0.288,0.207,1
"COQ5",0.668763281979355,-0.00901731596417499,0.423,0.405,1
"LSM4",0.668798199652929,0.117571934860877,0.904,0.892,1
"ACD",0.66882855934649,0.106045041942813,0.385,0.378,1
"DPH7",0.669301250378336,0.127604154278804,0.288,0.252,1
"EPB41L5",0.669445216481043,0.00284888797810401,0.25,0.304,1
"PRMT7",0.669527569497366,0.11308168938681,0.25,0.213,1
"PHYKPL",0.669539760774515,0.00170300278145019,0.346,0.4,1
"ASNA1",0.669600836347818,0.0176169361604601,0.519,0.614,1
"MORC2-AS1",0.66966970408662,0.105836875859068,0.269,0.221,1
"ME1",0.669723073392477,0.108858227834305,0.25,0.205,1
"TXLNG",0.669868002873739,0.0854577952542277,0.615,0.47,1
"AGPAT5",0.669961218022872,0.106526912959818,0.308,0.194,1
"UBE3C",0.670019934787262,0.103424341783677,0.385,0.326,1
"CCDC122",0.670261611014987,0.088757899722302,0.404,0.299,1
"FAM32A",0.670494102892296,0.0189955606229706,0.673,0.721,1
"MBD3",0.67066545702158,0.0968106000697745,0.365,0.227,1
"XPC",0.671450637632091,0.107497836370101,0.423,0.326,1
"CTSZ",0.671544919919704,0.0590819191117316,0.885,0.913,1
"RBSN",0.671786129242976,0.172088989205614,0.269,0.117,1
"MBD1",0.672111751384873,0.005378286373249,0.385,0.444,1
"CCNG1",0.672592384820833,-0.00560545767904974,0.481,0.464,1
"RGS11",0.67268582883306,0.21406125968093,0.25,0.078,1
"PDCD7",0.673697772360451,0.0985162836128459,0.654,0.654,1
"RGS12",0.674167044126218,0.00327147248393134,0.346,0.393,1
"ZNF182",0.675454590223775,0.146164394112485,0.25,0.149,1
"C7orf50",0.675506264855424,0.069953799538188,0.827,0.857,1
"C1orf174",0.675563924777997,-0.0160908989124687,0.365,0.363,1
"CDCA4",0.675802458942794,-0.0295769893081957,0.308,0.301,1
"PRMT5",0.675901214041856,-0.0218654683569546,0.346,0.32,1
"SERTAD3",0.676024593276776,0.103867157944578,0.519,0.501,1
"RP11-672L10.6",0.676105500085292,0.114600305228909,0.327,0.262,1
"COX7C",0.676268718934444,0.1258989912761,1,0.993,1
"CBR4",0.676644344571259,0.0937366057242971,0.327,0.283,1
"RNF115",0.676665787425051,0.092617586827094,0.885,0.795,1
"C6orf106",0.677165036482716,0.0814345589164436,0.635,0.569,1
"C7orf49",0.677530143601132,-0.000570979957937312,0.558,0.529,1
"UBTD2",0.677617800469561,-0.0148823924906222,0.308,0.296,1
"SNX8",0.677894788286706,0.133342711796492,0.5,0.475,1
"ZBTB4",0.677985899349432,0.140906867938126,0.25,0.211,1
"KAT6A",0.678014031428283,-0.0206169221596957,0.462,0.458,1
"EXOC2",0.678221281505316,-0.0234281219258354,0.25,0.234,1
"ZNF251",0.678307691715734,-0.0212023127300681,0.25,0.236,1
"ZNF771",0.678317908628614,-0.0396466324839636,0.269,0.242,1
"CLN8",0.678319712931882,0.0879913797704533,0.365,0.328,1
"PDE4DIP",0.679254063042854,0.189571283123141,0.75,0.692,1
"TRIM44",0.679371140587941,0.0834483255993298,0.673,0.514,1
"CDC25B",0.679511688271551,0.135889736464867,0.808,0.791,1
"MCAM",0.679570428659352,0.135465397750225,0.577,0.524,1
"GLRX2",0.679793980365816,0.134028803569211,0.692,0.637,1
"DPP9",0.679819026372565,0.171024774468888,0.25,0.147,1
"STX10",0.680124417574565,0.0168090337354423,0.577,0.611,1
"ZNF91",0.680323305977184,0.123711355928663,0.288,0.182,1
"AHNAK",0.680330781829291,0.059411572947091,0.635,0.619,1
"CTSV",0.680386574161003,0.396551274657359,0.596,0.501,1
"MLST8",0.680590560587941,0.00913483779872126,0.538,0.623,1
"SEPT11",0.68061380821641,0.124975034788028,0.442,0.513,1
"ST8SIA6-AS1",0.68066153501168,0.0166790216198731,0.788,0.785,1
"SMIM15",0.680738444315255,0.0126588778604946,0.596,0.595,1
"CWC22",0.680778080667827,-0.00306409240900474,0.212,0.264,1
"EIF3A",0.68110446155529,0.126829404837818,0.808,0.826,1
"ALKBH7",0.681370550083808,-0.00479855396126205,0.731,0.631,1
"KDM5C",0.681584139083221,0.115153634365784,0.346,0.269,1
"TRIP4",0.682025886623768,0.0864046432611141,0.442,0.386,1
"DEGS1",0.682046177363836,0.0715861718422972,0.615,0.556,1
"USP43",0.68233425162888,0.117166654981566,0.25,0.182,1
"ZNF24",0.682547740649999,0.0204906355698922,0.712,0.76,1
"ZNF160",0.682776105437678,0.158365270586411,0.25,0.12,1
"CDC42EP4",0.682795506811496,0.102952795761865,0.442,0.424,1
"CWC27",0.683241798335497,-0.0176444933168789,0.365,0.402,1
"ERMP1",0.683382775649396,0.133078635092825,0.25,0.164,1
"NBPF12",0.68352805362322,0.130011344284401,0.269,0.187,1
"SVIL-AS1",0.683589685205707,-0.00361650142410741,0.327,0.335,1
"SARS",0.683652169810135,0.020224823493435,0.731,0.686,1
"FKBP11",0.683707893457423,-0.0372081707503523,0.269,0.245,1
"DNAJA2",0.685128396146373,0.124375777894526,0.808,0.809,1
"TUBA4A",0.685229603858053,-0.00164489745064511,0.519,0.495,1
"AIP",0.685563805461758,0.0924335578657005,0.731,0.6,1
"AP1M1",0.68572457829889,-0.00649581391504278,0.231,0.258,1
"CLPP",0.685738335983992,0.0123502469809587,0.654,0.655,1
"GRAMD1A",0.685825788671975,0.109830722000478,0.615,0.576,1
"POLB",0.686275442606701,-0.00452357158343764,0.385,0.331,1
"ZMAT2",0.68654957675598,0.0385116331678592,0.865,0.84,1
"TBP",0.686693433357086,0.113995895373622,0.269,0.192,1
"PROSER2",0.686938545311755,0.0839217154614065,0.346,0.3,1
"C10orf10",0.687376571384154,0.188806384150547,0.538,0.646,1
"CTD-3065J16.9",0.687452518708836,-0.0477441001825599,0.308,0.318,1
"GPN2",0.68750131405131,0.0826233269337827,0.346,0.271,1
"TFRC",0.687523006142811,0.108858227834305,0.462,0.361,1
"AGGF1",0.687876535820538,-0.00185226668421523,0.462,0.444,1
"NPC1",0.68818592569205,-0.0258380134302223,0.288,0.336,1
"ITFG2",0.688359753299652,0.117960434941557,0.308,0.229,1
"HADHB",0.688683505886613,0.00963713844109115,0.731,0.739,1
"BAP1",0.688717082798568,-0.00497689288831094,0.308,0.33,1
"BOLA2B",0.689365709261718,-0.00282378341521339,0.365,0.345,1
"MDH1",0.689381828686774,0.00345974150420103,0.75,0.816,1
"TRAPPC10",0.689496967602325,0.139606678090323,0.25,0.16,1
"AMDHD2",0.689831073837708,-0.0139391909578738,0.596,0.506,1
"RASSF7",0.68996977712723,0.00442728875083076,0.442,0.48,1
"RLIM",0.690213389645187,0.120344398647151,0.288,0.186,1
"EFHD2",0.690368088419153,0.000948591729422521,0.404,0.435,1
"LZTS2",0.690552007582798,0.00503960171294082,0.423,0.445,1
"TEX10",0.69073584789613,0.0939640125346103,0.365,0.338,1
"H2AFX",0.690836246926891,0.13989459154205,0.558,0.467,1
"HENMT1",0.691148076329535,0.0843785860931301,0.385,0.35,1
"KLHL28",0.691223223268536,0.123341623727539,0.25,0.172,1
"CDKAL1",0.691326727221468,-0.0146987928924079,0.231,0.273,1
"ZNF821",0.691538892904499,-0.00357816195531391,0.288,0.284,1
"EI24",0.691753417110961,0.160886119831404,0.942,0.939,1
"RABL2A",0.691845436314744,0.144770870437667,0.25,0.133,1
"RABEP2",0.692087049797566,-0.00988177659463196,0.327,0.323,1
"CCNJ",0.692599991754433,0.20809480424703,0.25,0.078,1
"MON1B",0.692636714182407,0.0867569354058516,0.269,0.296,1
"NPAT",0.692655304918107,-0.0212023127300681,0.212,0.261,1
"ABT1",0.692781488903875,0.022184934109768,0.75,0.731,1
"MSTO1",0.692925766525766,-0.0192110149109768,0.365,0.324,1
"TRIM29",0.693239607017479,0.0272093392744577,0.462,0.441,1
"GLYATL2",0.693788867301871,0.128556952359151,0.481,0.355,1
"TAP1",0.693817880293977,-0.0496478106512988,0.25,0.237,1
"CCT7",0.694029801310722,0.0153485751281772,0.788,0.794,1
"TCEAL1",0.694088921371705,-0.0219028201683945,0.269,0.312,1
"FHL2",0.694122855958593,0.0609401965870076,0.731,0.816,1
"DYNC1H1",0.694312115778416,0.122198082848354,0.769,0.72,1
"RCOR3",0.694522335331242,0.0150684673628299,0.615,0.534,1
"YLPM1",0.694746401797981,0.111544454248412,0.288,0.214,1
"NFKBIB",0.694897786909269,-0.0302824857843678,0.327,0.285,1
"MBNL2",0.695078726922385,0.105184441685873,0.327,0.253,1
"PHF13",0.695215131995861,0.118754651884758,0.25,0.191,1
"WDR70",0.69554463691341,-0.012992601133505,0.308,0.374,1
"MRPS5",0.696126008360741,0.00794403292944856,0.5,0.534,1
"PLEKHA1",0.696154747039787,-0.0188314082673211,0.385,0.419,1
"MAFB",0.696484249206686,-0.0350649661118139,0.25,0.268,1
"CCDC53",0.696660953809507,0.0879633703535541,0.558,0.47,1
"C12orf4",0.696855485425877,0.104062561232656,0.288,0.184,1
"ERCC1",0.69729380960684,-0.00560545767904974,0.481,0.472,1
"HABP4",0.697559696652044,0.0703840800196693,0.288,0.269,1
"TSPAN17",0.697707353799178,0.0790816466472115,0.385,0.291,1
"SLC35A3",0.697719573520365,0.0849653238239845,0.481,0.415,1
"LINC01272",0.697750951229855,0.103717542687214,0.327,0.229,1
"MOAP1",0.69790604912124,0.0875267149034684,0.346,0.285,1
"PHKG1",0.697951249804368,0.10329365696626,0.404,0.296,1
"SNHG7",0.698371174428475,-0.00497689288831071,0.769,0.713,1
"SEPHS1",0.698524568395392,0.0610378648840646,0.827,0.655,1
"TTLL12",0.698532703285232,-0.00497689288831094,0.288,0.289,1
"MEPCE",0.698697342635084,-0.0120089586474459,0.385,0.334,1
"TPM1",0.698890595871559,0.0628467618773501,1,0.973,1
"DENND6A",0.699419085733194,0.156353551716813,0.25,0.133,1
"FAF2",0.699577997604027,-0.00735040671773268,0.462,0.41,1
"TRIM4",0.699645392372463,0.0893316043629753,0.308,0.252,1
"MT-CO2",0.700063561525099,0.0305123092880581,1,1,1
"SMYD4",0.700128967463601,0.120344398647151,0.25,0.182,1
"GOLIM4",0.700316591913201,-0.0244290978839885,0.346,0.323,1
"HNRNPU-AS1",0.7009210718572,-0.00452357158343775,0.423,0.429,1
"KIF13A",0.701057965384625,0.07596634627693,0.423,0.327,1
"TSSC4",0.701117933872716,0.125111708833158,0.615,0.645,1
"MCM3AP",0.701366415795984,-0.00501688498912944,0.25,0.248,1
"RDH11",0.701710703581073,0.000616912279523651,0.423,0.424,1
"FBRSL1",0.702086987196779,-0.0159561431641091,0.327,0.334,1
"IDNK",0.70278246228345,-0.0138678025713952,0.25,0.241,1
"PCIF1",0.702993532862401,-0.00361650142410741,0.308,0.322,1
"RRM1",0.703085818840654,0.123410449672302,0.385,0.349,1
"RP1-313I6.12",0.703353324306223,-0.0230902454412181,0.327,0.332,1
"PPP2R2D",0.703531726845274,-0.00064709354791459,0.327,0.369,1
"MOCS2",0.70361996775997,0.0144215970006533,0.308,0.374,1
"BRPF3",0.703898600703043,0.0904924602548196,0.423,0.346,1
"ODF3B",0.703899003227933,0.0199135410574272,0.5,0.537,1
"HAUS3",0.704118741612739,-0.0130115059804969,0.269,0.238,1
"ITGB5",0.704124255765754,-0.0404489354812003,0.558,0.436,1
"BCAM",0.704218607216326,-0.00160313528072453,0.365,0.45,1
"SMC2",0.704240849744505,0.0868574331273849,0.404,0.353,1
"MRPS25",0.704447457331668,-4.31486007683723e-05,0.481,0.447,1
"FAM98A",0.704451006856573,0.083778289778301,0.442,0.369,1
"ZNF318",0.704709940640522,0.109099138754275,0.596,0.54,1
"DUSP12",0.704812279807086,0.106570454406606,0.596,0.53,1
"DNAL1",0.705067616093674,0.12461647923187,0.269,0.151,1
"IKBKG",0.705196097900026,-0.0109613111408489,0.346,0.371,1
"SERPINB1",0.705228343733946,0.0994451007172792,0.519,0.48,1
"DHX32",0.705880038737552,-0.013249576255338,0.308,0.275,1
"SUSD6",0.706085042968348,0.122721395541341,0.308,0.213,1
"GTF3C4",0.706517799516383,-0.0153376906668495,0.269,0.256,1
"CRKL",0.706855885151672,0.0850377355508996,0.25,0.188,1
"GPR161",0.70685691876437,0.106765848873065,0.423,0.458,1
"POGZ",0.707060496404805,0.0689521245265374,0.615,0.546,1
"NNMT",0.707087323567511,0.0707840396197654,0.788,0.734,1
"GTF3C3",0.707092014221522,0.0947420986838761,0.308,0.233,1
"IGSF23",0.707571254405494,0.190486193072416,0.25,0.108,1
"PMF1",0.707708129500289,0.0613769065751897,0.808,0.865,1
"RAP2A",0.707830115778734,0.084947738667374,0.308,0.211,1
"STX17",0.708398483292848,-0.0012861058974778,0.404,0.42,1
"PPP5C",0.708687808069315,0.00320476443190654,0.327,0.32,1
"NOXO1",0.708751603305603,0.0929342798457928,0.288,0.175,1
"RASA2",0.708856885325498,0.095311695996357,0.308,0.31,1
"PDLIM2",0.708901408795257,0.00916085644739395,0.462,0.525,1
"MEF2A",0.709767234095416,0.115093548360032,0.712,0.661,1
"INTS7",0.710066323091776,-0.0168060826927372,0.269,0.226,1
"FBXW4",0.710399896534247,-0.0131124127979709,0.365,0.315,1
"C11orf74",0.711061708243304,-0.00552474791847418,0.25,0.234,1
"PKP2",0.711518336309327,-0.0287202820140845,0.25,0.218,1
"ASXL2",0.711788761305883,-0.0226647508085541,0.269,0.26,1
"FO538757.2",0.711795006081944,0.00801486728087242,0.385,0.443,1
"RUSC1",0.711805768382023,0.0217156652046369,0.635,0.614,1
"LZIC",0.712174324849668,0.0944513271958523,0.404,0.433,1
